"cov","out","hour","data_type","lwr","pe","upr"
"Süddeutsche
Zeitung","
Tagesschau",2,"Effect of a one time 2 article increase at hour 0",0.0100128375401183,0.0143190359460152,0.0198587377415322
"Süddeutsche
Zeitung","
Tagesschau",2,"Effect of a structural 2 article point attention increase at hour 0",0.0206050083744726,0.0272632772311073,0.0357417019833574
"Süddeutsche
Zeitung","
Tagesschau",3,"Effect of a one time 2 article increase at hour 0",0.00340930286613639,0.00891580657840252,0.015790513603865
"Süddeutsche
Zeitung","
Tagesschau",3,"Effect of a structural 2 article point attention increase at hour 0",0.020971665986177,0.0321513564884198,0.0462500172876511
"Süddeutsche
Zeitung","
Tagesschau",4,"Effect of a one time 2 article increase at hour 0",0.00866835745385286,0.0154738890291528,0.0225577442146492
"Süddeutsche
Zeitung","
Tagesschau",4,"Effect of a structural 2 article point attention increase at hour 0",0.0264946751169338,0.0428154776553715,0.0618992805366428
"Süddeutsche
Zeitung","
Tagesschau",5,"Effect of a one time 2 article increase at hour 0",0.0071480148103531,0.0141768249028567,0.0229698023706761
"Süddeutsche
Zeitung","
Tagesschau",5,"Effect of a structural 2 article point attention increase at hour 0",0.0296723082712379,0.0505892233108593,0.07562025490436
"Süddeutsche
Zeitung","
Tagesschau",6,"Effect of a one time 2 article increase at hour 0",0.0118182551352164,0.0194125741088842,0.0282820831682642
"Süddeutsche
Zeitung","
Tagesschau",6,"Effect of a structural 2 article point attention increase at hour 0",0.0371302465142058,0.0625342722570789,0.0927143235761446
"Süddeutsche
Zeitung","
Tagesschau",7,"Effect of a one time 2 article increase at hour 0",0.0109381153757759,0.0185897161916468,0.0270333434940599
"Süddeutsche
Zeitung","
Tagesschau",7,"Effect of a structural 2 article point attention increase at hour 0",0.0426190005917492,0.07191301832383,0.106074419780416
"Süddeutsche
Zeitung","
Tagesschau",8,"Effect of a one time 2 article increase at hour 0",0.00907986895506285,0.0185128735284026,0.0283271206214672
"Süddeutsche
Zeitung","
Tagesschau",8,"Effect of a structural 2 article point attention increase at hour 0",0.0454195841748761,0.0798198669041892,0.118751985244426
"Süddeutsche
Zeitung","
Tagesschau",9,"Effect of a one time 2 article increase at hour 0",0.0152781326490659,0.0256441239234271,0.0363402927767169
"Süddeutsche
Zeitung","
Tagesschau",9,"Effect of a structural 2 article point attention increase at hour 0",0.0540010324929112,0.0936961390654262,0.137584819035616
"Süddeutsche
Zeitung","
Tagesschau",10,"Effect of a one time 2 article increase at hour 0",0.0179844442102792,0.0277969877054942,0.0384254713778647
"Süddeutsche
Zeitung","
Tagesschau",10,"Effect of a structural 2 article point attention increase at hour 0",0.064057173153661,0.107727936358151,0.155796346080069
"Süddeutsche
Zeitung","
Tagesschau",11,"Effect of a one time 2 article increase at hour 0",0.0138741331543237,0.0249923901239917,0.035475624028579
"Süddeutsche
Zeitung","
Tagesschau",11,"Effect of a structural 2 article point attention increase at hour 0",0.0685918734158147,0.116975113783047,0.168489023495237
"Süddeutsche
Zeitung","
Tagesschau",12,"Effect of a one time 2 article increase at hour 0",0.014433563904803,0.0266055348943868,0.0383104820244771
"Süddeutsche
Zeitung","
Tagesschau",12,"Effect of a structural 2 article point attention increase at hour 0",0.0730371178251754,0.126511275629936,0.182208268010227
"Süddeutsche
Zeitung","
Tagesschau",13,"Effect of a one time 2 article increase at hour 0",0.0175782684954835,0.0289665103938459,0.040944009573834
"Süddeutsche
Zeitung","
Tagesschau",13,"Effect of a structural 2 article point attention increase at hour 0",0.0799873522379866,0.137059326165043,0.196636329080749
"Süddeutsche
Zeitung","
Tagesschau",14,"Effect of a one time 2 article increase at hour 0",0.0299624350425831,0.0412767272176306,0.0546900208564105
"Süddeutsche
Zeitung","
Tagesschau",14,"Effect of a structural 2 article point attention increase at hour 0",0.0983304623257529,0.158428067139594,0.222786803136384
"Süddeutsche
Zeitung","
Tagesschau",15,"Effect of a one time 2 article increase at hour 0",0.0232604404742403,0.0358231494198236,0.0498984771434898
"Süddeutsche
Zeitung","
Tagesschau",15,"Effect of a structural 2 article point attention increase at hour 0",0.107194138172177,0.171116957727725,0.240211362161002
"Süddeutsche
Zeitung","
Tagesschau",16,"Effect of a one time 2 article increase at hour 0",0.0275858851304382,0.0407153437692616,0.05436954227905
"Süddeutsche
Zeitung","
Tagesschau",16,"Effect of a structural 2 article point attention increase at hour 0",0.119043118537119,0.186787271183851,0.259472068114318
"Süddeutsche
Zeitung","
Tagesschau",17,"Effect of a one time 2 article increase at hour 0",0.028540854823718,0.0413700315201355,0.0553452915003982
"Süddeutsche
Zeitung","
Tagesschau",17,"Effect of a structural 2 article point attention increase at hour 0",0.130032091568853,0.200724221910227,0.276764319179127
"Süddeutsche
Zeitung","
Tagesschau",18,"Effect of a one time 2 article increase at hour 0",0.035091265477208,0.0488755975614983,0.0635305357475398
"Süddeutsche
Zeitung","
Tagesschau",18,"Effect of a structural 2 article point attention increase at hour 0",0.145967964695964,0.220101386996756,0.299652523247807
"Süddeutsche
Zeitung","
Tagesschau",19,"Effect of a one time 2 article increase at hour 0",0.0423370563087575,0.057647263746595,0.0737349674622287
"Süddeutsche
Zeitung","
Tagesschau",19,"Effect of a structural 2 article point attention increase at hour 0",0.166879408664763,0.245453236471365,0.329413324850116
"Süddeutsche
Zeitung","
Tagesschau",20,"Effect of a one time 2 article increase at hour 0",0.04622048825717,0.0621652746071728,0.0773819362660646
"Süddeutsche
Zeitung","
Tagesschau",20,"Effect of a structural 2 article point attention increase at hour 0",0.188601727268938,0.271595823512401,0.3584379411369
"Süddeutsche
Zeitung","
Tagesschau",21,"Effect of a one time 2 article increase at hour 0",0.0518598134955992,0.0689386397102258,0.0846843359315246
"Süddeutsche
Zeitung","
Tagesschau",21,"Effect of a structural 2 article point attention increase at hour 0",0.212692784097219,0.300587759819355,0.390410505343504
"Süddeutsche
Zeitung","
Tagesschau",22,"Effect of a one time 2 article increase at hour 0",0.0487001050606946,0.0656735350724533,0.0815560022973698
"Süddeutsche
Zeitung","
Tagesschau",22,"Effect of a structural 2 article point attention increase at hour 0",0.230031359631487,0.321966288023218,0.414431696461589
"Süddeutsche
Zeitung","
Tagesschau",23,"Effect of a one time 2 article increase at hour 0",0.0515051136047824,0.0693133870145946,0.0868951202638377
"Süddeutsche
Zeitung","
Tagesschau",23,"Effect of a structural 2 article point attention increase at hour 0",0.247568396672607,0.343746541473926,0.440139043848404
"Süddeutsche
Zeitung","
Tagesschau",24,"Effect of a one time 2 article increase at hour 0",0.0533671651535197,0.07312800058549,0.0917130616196016
"Süddeutsche
Zeitung","
Tagesschau",24,"Effect of a structural 2 article point attention increase at hour 0",0.264425931150725,0.366152116429203,0.466883315812174
"Süddeutsche
Zeitung","
Tagesschau",25,"Effect of a one time 2 article increase at hour 0",0.0606242032226221,0.0806202720958984,0.100281316843611
"Süddeutsche
Zeitung","
Tagesschau",25,"Effect of a structural 2 article point attention increase at hour 0",0.286142526343553,0.392807434839262,0.498299574527292
"Süddeutsche
Zeitung","
Tagesschau",26,"Effect of a one time 2 article increase at hour 0",0.0614131792731789,0.0818217808333652,0.101254187341962
"Süddeutsche
Zeitung","
Tagesschau",26,"Effect of a structural 2 article point attention increase at hour 0",0.305445995646395,0.416699964468377,0.525981208890801
"Süddeutsche
Zeitung","
Tagesschau",27,"Effect of a one time 2 article increase at hour 0",0.0619755417600918,0.0822228494777582,0.102124838074223
"Süddeutsche
Zeitung","
Tagesschau",27,"Effect of a structural 2 article point attention increase at hour 0",0.322403753724891,0.437378178011667,0.550317322116631
"Süddeutsche
Zeitung","
Tagesschau",28,"Effect of a one time 2 article increase at hour 0",0.0654862907450366,0.0860482695577982,0.106060770034981
"Süddeutsche
Zeitung","
Tagesschau",28,"Effect of a structural 2 article point attention increase at hour 0",0.340312620412938,0.458743384451605,0.574859944388384
"Süddeutsche
Zeitung","
Tagesschau",29,"Effect of a one time 2 article increase at hour 0",0.0653749863472839,0.0862868352013637,0.106435711552857
"Süddeutsche
Zeitung","
Tagesschau",29,"Effect of a structural 2 article point attention increase at hour 0",0.355386541549042,0.477062154002709,0.595957291111598
"Süddeutsche
Zeitung","
Tagesschau",30,"Effect of a one time 2 article increase at hour 0",0.068158265431717,0.0895705072275141,0.109987814263206
"Süddeutsche
Zeitung","
Tagesschau",30,"Effect of a structural 2 article point attention increase at hour 0",0.370993378832657,0.495884117633114,0.617336000174901
"Süddeutsche
Zeitung","
Tagesschau",31,"Effect of a one time 2 article increase at hour 0",0.0688710376773696,0.0905554979437679,0.111415732442113
"Süddeutsche
Zeitung","
Tagesschau",31,"Effect of a structural 2 article point attention increase at hour 0",0.384944009523308,0.512789586012954,0.636783518425503
"Süddeutsche
Zeitung","
Tagesschau",32,"Effect of a one time 2 article increase at hour 0",0.0719826806056618,0.0934687871960775,0.115068588777773
"Süddeutsche
Zeitung","
Tagesschau",32,"Effect of a structural 2 article point attention increase at hour 0",0.399871461540711,0.529961821180369,0.656784425865965
"Süddeutsche
Zeitung","
Tagesschau",33,"Effect of a one time 2 article increase at hour 0",0.0738895395963082,0.0960721550463814,0.117882183563579
"Süddeutsche
Zeitung","
Tagesschau",33,"Effect of a structural 2 article point attention increase at hour 0",0.414371992374204,0.546984443564976,0.676337172290378
"Süddeutsche
Zeitung","
Tagesschau",34,"Effect of a one time 2 article increase at hour 0",0.0767272124470764,0.0988837659039281,0.120906228491123
"Süddeutsche
Zeitung","
Tagesschau",34,"Effect of a structural 2 article point attention increase at hour 0",0.429342351213345,0.563990388613164,0.695620691703146
"Süddeutsche
Zeitung","
Tagesschau",35,"Effect of a one time 2 article increase at hour 0",0.0782338445782258,0.100495409279088,0.122574792297461
"Süddeutsche
Zeitung","
Tagesschau",35,"Effect of a structural 2 article point attention increase at hour 0",0.44334142894342,0.579746237831234,0.713289454452644
"Süddeutsche
Zeitung","
Tagesschau",36,"Effect of a one time 2 article increase at hour 0",0.0777630893692161,0.100986884040797,0.123223326270593
"Süddeutsche
Zeitung","
Tagesschau",36,"Effect of a structural 2 article point attention increase at hour 0",0.454633913465585,0.593394933293225,0.728630606776299
"Süddeutsche
Zeitung","
Tagesschau",37,"Effect of a one time 2 article increase at hour 0",0.0805867730633321,0.104241359523575,0.126919690468451
"Süddeutsche
Zeitung","
Tagesschau",37,"Effect of a structural 2 article point attention increase at hour 0",0.466941634554884,0.608023560808767,0.745042855227869
"Süddeutsche
Zeitung","
Tagesschau",38,"Effect of a one time 2 article increase at hour 0",0.08150262729627,0.105810765943611,0.128484305886259
"Süddeutsche
Zeitung","
Tagesschau",38,"Effect of a structural 2 article point attention increase at hour 0",0.47816207050526,0.621763416058309,0.76018422100725
"Süddeutsche
Zeitung","
Tagesschau",39,"Effect of a one time 2 article increase at hour 0",0.0838353458236352,0.108447725739514,0.131293951040746
"Süddeutsche
Zeitung","
Tagesschau",39,"Effect of a structural 2 article point attention increase at hour 0",0.489799986389145,0.635733532731397,0.775398909944351
"Süddeutsche
Zeitung","
Tagesschau",40,"Effect of a one time 2 article increase at hour 0",0.0856957620371841,0.110417872988178,0.133226357939791
"Süddeutsche
Zeitung","
Tagesschau",40,"Effect of a structural 2 article point attention increase at hour 0",0.501308917606893,0.649207917738904,0.789761198395639
"Süddeutsche
Zeitung","
Tagesschau",41,"Effect of a one time 2 article increase at hour 0",0.0867719261830719,0.111907953743386,0.134909403255139
"Süddeutsche
Zeitung","
Tagesschau",41,"Effect of a structural 2 article point attention increase at hour 0",0.511890611099388,0.661758375442273,0.803146261291647
"Süddeutsche
Zeitung","
Tagesschau",42,"Effect of a one time 2 article increase at hour 0",0.0885467789683716,0.11378678205119,0.137048455446731
"Süddeutsche
Zeitung","
Tagesschau",42,"Effect of a structural 2 article point attention increase at hour 0",0.52233748836582,0.673883942995475,0.816131701658021
"Süddeutsche
Zeitung","
Tagesschau",43,"Effect of a one time 2 article increase at hour 0",0.0887653101371886,0.114608120913414,0.13815120744066
"Süddeutsche
Zeitung","
Tagesschau",43,"Effect of a structural 2 article point attention increase at hour 0",0.531195334669399,0.684661320295824,0.827808286814405
"Süddeutsche
Zeitung","
Tagesschau",44,"Effect of a one time 2 article increase at hour 0",0.09122935875826,0.11694329834231,0.140719233730031
"Süddeutsche
Zeitung","
Tagesschau",44,"Effect of a structural 2 article point attention increase at hour 0",0.540894851831542,0.695742676745442,0.839761267022921
"Süddeutsche
Zeitung","
Tagesschau",45,"Effect of a one time 2 article increase at hour 0",0.0914279220576122,0.117642050635393,0.141436851162023
"Süddeutsche
Zeitung","
Tagesschau",45,"Effect of a structural 2 article point attention increase at hour 0",0.549008987883007,0.70541127580157,0.850065061256085
"Süddeutsche
Zeitung","
Tagesschau",46,"Effect of a one time 2 article increase at hour 0",0.0942721905841515,0.120291444339873,0.14431130444306
"Süddeutsche
Zeitung","
Tagesschau",46,"Effect of a structural 2 article point attention increase at hour 0",0.558343711318915,0.715746699065405,0.861037698820731
"Süddeutsche
Zeitung","
Tagesschau",47,"Effect of a one time 2 article increase at hour 0",0.0954630480683849,0.121684565885018,0.145774380595578
"Süddeutsche
Zeitung","
Tagesschau",47,"Effect of a structural 2 article point attention increase at hour 0",0.567050500817524,0.725384399103955,0.871159981775308
"Süddeutsche
Zeitung","
Tagesschau",48,"Effect of a one time 2 article increase at hour 0",0.0957683604364019,0.122307608249532,0.146579949073296
"Süddeutsche
Zeitung","
Tagesschau",48,"Effect of a structural 2 article point attention increase at hour 0",0.574319459631928,0.733645914233074,0.8798960432605
"Süddeutsche
Zeitung","
Tagesschau",49,"Effect of a one time 2 article increase at hour 0",0.0970130465152508,0.123951156514963,0.148538056847613
"Süddeutsche
Zeitung","
Tagesschau",49,"Effect of a structural 2 article point attention increase at hour 0",0.58128479767533,0.74172952825624,0.888576223501423
"Süddeutsche
Zeitung","
Tagesschau",50,"Effect of a one time 2 article increase at hour 0",0.0974284485214552,0.124667271603339,0.149421474483127
"Süddeutsche
Zeitung","
Tagesschau",50,"Effect of a structural 2 article point attention increase at hour 0",0.587183472956115,0.748745602132506,0.89614319877177
"Süddeutsche
Zeitung","
Tagesschau",51,"Effect of a one time 2 article increase at hour 0",0.0985577694837116,0.126118935145116,0.15106180835835
"Süddeutsche
Zeitung","
Tagesschau",51,"Effect of a structural 2 article point attention increase at hour 0",0.592871863233528,0.755566596386835,0.903492858064956
"Süddeutsche
Zeitung","
Tagesschau",52,"Effect of a one time 2 article increase at hour 0",0.0994365128613646,0.127397099645125,0.152374147370686
"Süddeutsche
Zeitung","
Tagesschau",52,"Effect of a structural 2 article point attention increase at hour 0",0.598140388902187,0.762051262874332,0.91033044614573
"Süddeutsche
Zeitung","
Tagesschau",53,"Effect of a one time 2 article increase at hour 0",0.100727062287211,0.128745608369159,0.154029850609004
"Süddeutsche
Zeitung","
Tagesschau",53,"Effect of a structural 2 article point attention increase at hour 0",0.603400771456663,0.768263192072676,0.917018186192838
"Süddeutsche
Zeitung","
Tagesschau",54,"Effect of a one time 2 article increase at hour 0",0.101559505772561,0.129753878073991,0.155146092342598
"Süddeutsche
Zeitung","
Tagesschau",54,"Effect of a structural 2 article point attention increase at hour 0",0.60819718464025,0.773906625983029,0.923048968445102
"Süddeutsche
Zeitung","
Tagesschau",55,"Effect of a one time 2 article increase at hour 0",0.102220845045385,0.130540229947934,0.156094449841147
"Süddeutsche
Zeitung","
Tagesschau",55,"Effect of a structural 2 article point attention increase at hour 0",0.612427756323211,0.778848936271242,0.928362200851805
"Süddeutsche
Zeitung","
Tagesschau",56,"Effect of a one time 2 article increase at hour 0",0.103497671655782,0.131928406782366,0.157696326182021
"Süddeutsche
Zeitung","
Tagesschau",56,"Effect of a structural 2 article point attention increase at hour 0",0.616782818581365,0.783789376441889,0.93371146949723
"Süddeutsche
Zeitung","
Tagesschau",57,"Effect of a one time 2 article increase at hour 0",0.10374288858924,0.132415341876934,0.158313770855507
"Süddeutsche
Zeitung","
Tagesschau",57,"Effect of a structural 2 article point attention increase at hour 0",0.620244147664292,0.787860403167102,0.938138297113771
"Süddeutsche
Zeitung","
Tagesschau",58,"Effect of a one time 2 article increase at hour 0",0.104908434641956,0.133672132419237,0.159760589840393
"Süddeutsche
Zeitung","
Tagesschau",58,"Effect of a structural 2 article point attention increase at hour 0",0.623851536673972,0.791942394036714,0.942591583582761
"Süddeutsche
Zeitung","
Tagesschau",59,"Effect of a one time 2 article increase at hour 0",0.105417330426793,0.134416829905215,0.16064121811749
"Süddeutsche
Zeitung","
Tagesschau",59,"Effect of a structural 2 article point attention increase at hour 0",0.626917113966729,0.795518620616964,0.94650006222623
"Süddeutsche
Zeitung","
Tagesschau",60,"Effect of a one time 2 article increase at hour 0",0.106434955155163,0.135423439559679,0.161810619480807
"Süddeutsche
Zeitung","
Tagesschau",60,"Effect of a structural 2 article point attention increase at hour 0",0.630002453231782,0.798906955236154,0.950217985069519
"Süddeutsche
Zeitung","
Die Welt",1,"Effect of a one time 2 article increase at hour 0",-0.000658698367360655,0.00228182885164396,0.00576036075633746
"Süddeutsche
Zeitung","
Die Welt",1,"Effect of a structural 2 article point attention increase at hour 0",-0.000658698367360655,0.00228182885164396,0.00576036075633746
"Süddeutsche
Zeitung","
Die Welt",2,"Effect of a one time 2 article increase at hour 0",-0.00955035117677228,-0.00549782490856776,-5.36422357352295e-05
"Süddeutsche
Zeitung","
Die Welt",2,"Effect of a structural 2 article point attention increase at hour 0",-0.0101111859686756,-0.00355500999876528,0.00485089508536605
"Süddeutsche
Zeitung","
Die Welt",3,"Effect of a one time 2 article increase at hour 0",-0.00525489790627176,-8.11664811162238e-05,0.006300757530733
"Süddeutsche
Zeitung","
Die Welt",3,"Effect of a structural 2 article point attention increase at hour 0",-0.0138648415777274,-0.00310458109200039,0.0104395918837524
"Süddeutsche
Zeitung","
Die Welt",4,"Effect of a one time 2 article increase at hour 0",-0.00551518508029114,0.00105740133654786,0.00891032695630578
"Süddeutsche
Zeitung","
Die Welt",4,"Effect of a structural 2 article point attention increase at hour 0",-0.0173320789294263,-0.00160235500223941,0.0177781712634787
"Süddeutsche
Zeitung","
Die Welt",5,"Effect of a one time 2 article increase at hour 0",-0.00363851867595344,0.00390938120358708,0.0117787110985397
"Süddeutsche
Zeitung","
Die Welt",5,"Effect of a structural 2 article point attention increase at hour 0",-0.0183690336183358,0.00256407296830909,0.0269236917534096
"Süddeutsche
Zeitung","
Die Welt",6,"Effect of a one time 2 article increase at hour 0",0.00112034137987127,0.00985719919893735,0.0171666963612709
"Süddeutsche
Zeitung","
Die Welt",6,"Effect of a structural 2 article point attention increase at hour 0",-0.0145091632168925,0.012052812249413,0.0401042449933475
"Süddeutsche
Zeitung","
Die Welt",7,"Effect of a one time 2 article increase at hour 0",0.00144135806047374,0.0113045513811052,0.0197508992485558
"Süddeutsche
Zeitung","
Die Welt",7,"Effect of a structural 2 article point attention increase at hour 0",-0.0109373886595989,0.0215555042568709,0.0539029671487169
"Süddeutsche
Zeitung","
Die Welt",8,"Effect of a one time 2 article increase at hour 0",0.00391545273108052,0.0142698465855147,0.0232766383499683
"Süddeutsche
Zeitung","
Die Welt",8,"Effect of a structural 2 article point attention increase at hour 0",-0.00543940030996289,0.0326036316172157,0.0691822962635997
"Süddeutsche
Zeitung","
Die Welt",9,"Effect of a one time 2 article increase at hour 0",0.00801492581923147,0.0181417712811798,0.0280844907283804
"Süddeutsche
Zeitung","
Die Welt",9,"Effect of a structural 2 article point attention increase at hour 0",0.00333109219031904,0.0458855726227451,0.0870239948348839
"Süddeutsche
Zeitung","
Die Welt",10,"Effect of a one time 2 article increase at hour 0",0.0165973683287182,0.0275593153565687,0.0384174620507678
"Süddeutsche
Zeitung","
Die Welt",10,"Effect of a structural 2 article point attention increase at hour 0",0.0193740072989311,0.0666228957893977,0.112577273599799
"Süddeutsche
Zeitung","
Die Welt",11,"Effect of a one time 2 article increase at hour 0",0.0120755059656534,0.0238271341120839,0.0337653586866216
"Süddeutsche
Zeitung","
Die Welt",11,"Effect of a structural 2 article point attention increase at hour 0",0.0285105739499779,0.0805754351529995,0.129735893217759
"Süddeutsche
Zeitung","
Die Welt",12,"Effect of a one time 2 article increase at hour 0",0.0167554588129906,0.0285391367198307,0.0396108944979687
"Süddeutsche
Zeitung","
Die Welt",12,"Effect of a structural 2 article point attention increase at hour 0",0.0409493294093313,0.0971837792622278,0.150239659243129
"Süddeutsche
Zeitung","
Die Welt",13,"Effect of a one time 2 article increase at hour 0",0.0157586118974093,0.0281300662510322,0.0389546809945691
"Süddeutsche
Zeitung","
Die Welt",13,"Effect of a structural 2 article point attention increase at hour 0",0.0505033000754721,0.110917150198888,0.167084351368072
"Süddeutsche
Zeitung","
Die Welt",14,"Effect of a one time 2 article increase at hour 0",0.0252669839168753,0.0381928832094518,0.0497701776690687
"Süddeutsche
Zeitung","
Die Welt",14,"Effect of a structural 2 article point attention increase at hour 0",0.068168326133674,0.132723907911986,0.192333990022223
"Süddeutsche
Zeitung","
Die Welt",15,"Effect of a one time 2 article increase at hour 0",0.0257166056563876,0.0388277642074144,0.0502270676854282
"Süddeutsche
Zeitung","
Die Welt",15,"Effect of a structural 2 article point attention increase at hour 0",0.0837351100688675,0.152015244394186,0.214378283954427
"Süddeutsche
Zeitung","
Die Welt",16,"Effect of a one time 2 article increase at hour 0",0.0177712129690055,0.0318359057473498,0.0434892698503493
"Süddeutsche
Zeitung","
Die Welt",16,"Effect of a structural 2 article point attention increase at hour 0",0.089179815151277,0.161590660770206,0.226533170367106
"Süddeutsche
Zeitung","
Die Welt",17,"Effect of a one time 2 article increase at hour 0",0.016042115824207,0.0319094319979041,0.0440231600674441
"Süddeutsche
Zeitung","
Die Welt",17,"Effect of a structural 2 article point attention increase at hour 0",0.0921462273444659,0.169871863820019,0.237444810403856
"Süddeutsche
Zeitung","
Die Welt",18,"Effect of a one time 2 article increase at hour 0",0.015232534934879,0.031952815435631,0.045436405715755
"Süddeutsche
Zeitung","
Die Welt",18,"Effect of a structural 2 article point attention increase at hour 0",0.0939556171749024,0.177043397970552,0.248194706212753
"Süddeutsche
Zeitung","
Die Welt",19,"Effect of a one time 2 article increase at hour 0",0.0248309577496433,0.0423898392629933,0.0568515578231448
"Süddeutsche
Zeitung","
Die Welt",19,"Effect of a structural 2 article point attention increase at hour 0",0.105241941394516,0.193724367111589,0.268892156881745
"Süddeutsche
Zeitung","
Die Welt",20,"Effect of a one time 2 article increase at hour 0",0.0235808486223545,0.0411816171426338,0.0559956082939972
"Süddeutsche
Zeitung","
Die Welt",20,"Effect of a structural 2 article point attention increase at hour 0",0.113663082386254,0.206761499299557,0.285705391068808
"Süddeutsche
Zeitung","
Die Welt",21,"Effect of a one time 2 article increase at hour 0",0.0330362123618515,0.0502957120312419,0.0660103384785067
"Süddeutsche
Zeitung","
Die Welt",21,"Effect of a structural 2 article point attention increase at hour 0",0.130304103498802,0.226970033852414,0.310017201162655
"Süddeutsche
Zeitung","
Die Welt",22,"Effect of a one time 2 article increase at hour 0",0.0329378093726105,0.0505140961240569,0.0663574547184724
"Süddeutsche
Zeitung","
Die Welt",22,"Effect of a structural 2 article point attention increase at hour 0",0.144348290621658,0.244349365176324,0.330999632707423
"Süddeutsche
Zeitung","
Die Welt",23,"Effect of a one time 2 article increase at hour 0",0.0353529523751757,0.0513594717938592,0.0672502059858566
"Süddeutsche
Zeitung","
Die Welt",23,"Effect of a structural 2 article point attention increase at hour 0",0.158722656732629,0.259979809958421,0.349714702637851
"Süddeutsche
Zeitung","
Die Welt",24,"Effect of a one time 2 article increase at hour 0",0.0420221730176424,0.0595148146610351,0.0759047143434435
"Süddeutsche
Zeitung","
Die Welt",24,"Effect of a structural 2 article point attention increase at hour 0",0.177618646118272,0.281419135819242,0.374251689120434
"Süddeutsche
Zeitung","
Die Welt",25,"Effect of a one time 2 article increase at hour 0",0.0331653651090715,0.0523363360431264,0.0690549241437755
"Süddeutsche
Zeitung","
Die Welt",25,"Effect of a structural 2 article point attention increase at hour 0",0.18483039737114,0.292459273386569,0.388242581224341
"Süddeutsche
Zeitung","
Die Welt",26,"Effect of a one time 2 article increase at hour 0",0.0324791805745501,0.0525876109415877,0.0694891748888806
"Süddeutsche
Zeitung","
Die Welt",26,"Effect of a structural 2 article point attention increase at hour 0",0.190255445789126,0.302065242643924,0.400519449652988
"Süddeutsche
Zeitung","
Die Welt",27,"Effect of a one time 2 article increase at hour 0",0.0340219348712787,0.0534827181453952,0.0704713277370808
"Süddeutsche
Zeitung","
Die Welt",27,"Effect of a structural 2 article point attention increase at hour 0",0.196370908079392,0.311060788879912,0.411849231637731
"Süddeutsche
Zeitung","
Die Welt",28,"Effect of a one time 2 article increase at hour 0",0.0391576011969728,0.0587035220102188,0.0759400620811661
"Süddeutsche
Zeitung","
Die Welt",28,"Effect of a structural 2 article point attention increase at hour 0",0.206672738041868,0.323856740253133,0.426852056064736
"Süddeutsche
Zeitung","
Die Welt",29,"Effect of a one time 2 article increase at hour 0",0.0382765527211486,0.058300577915936,0.0759669635914109
"Süddeutsche
Zeitung","
Die Welt",29,"Effect of a structural 2 article point attention increase at hour 0",0.214560900499335,0.334292515069362,0.439536356774298
"Süddeutsche
Zeitung","
Die Welt",30,"Effect of a one time 2 article increase at hour 0",0.038336370329451,0.0581271082682679,0.0755007050230763
"Süddeutsche
Zeitung","
Die Welt",30,"Effect of a structural 2 article point attention increase at hour 0",0.221412174159334,0.343027071400049,0.449834165068543
"Süddeutsche
Zeitung","
Die Welt",31,"Effect of a one time 2 article increase at hour 0",0.0401252520956372,0.0605622603335323,0.0786478693040762
"Süddeutsche
Zeitung","
Die Welt",31,"Effect of a structural 2 article point attention increase at hour 0",0.229045745963837,0.352829420743602,0.461614220283701
"Süddeutsche
Zeitung","
Die Welt",32,"Effect of a one time 2 article increase at hour 0",0.0407861392124731,0.0614776980923206,0.0794124122197561
"Süddeutsche
Zeitung","
Die Welt",32,"Effect of a structural 2 article point attention increase at hour 0",0.236299977788086,0.362073939353296,0.472307890908239
"Süddeutsche
Zeitung","
Die Welt",33,"Effect of a one time 2 article increase at hour 0",0.042133375920012,0.0633311411641455,0.0814542169317021
"Süddeutsche
Zeitung","
Die Welt",33,"Effect of a structural 2 article point attention increase at hour 0",0.243894360832012,0.371750434342145,0.48331978388367
"Süddeutsche
Zeitung","
Die Welt",34,"Effect of a one time 2 article increase at hour 0",0.0420825989026254,0.0634163057194326,0.0819006387361132
"Süddeutsche
Zeitung","
Die Welt",34,"Effect of a structural 2 article point attention increase at hour 0",0.250230709693392,0.379891418429433,0.492866234764813
"Süddeutsche
Zeitung","
Die Welt",35,"Effect of a one time 2 article increase at hour 0",0.0430462834583893,0.0644289229733241,0.08293069234017
"Süddeutsche
Zeitung","
Die Welt",35,"Effect of a structural 2 article point attention increase at hour 0",0.25634595831641,0.387491439742204,0.501575178015946
"Süddeutsche
Zeitung","
Die Welt",36,"Effect of a one time 2 article increase at hour 0",0.0463352047733263,0.067820219378123,0.0871170326068027
"Süddeutsche
Zeitung","
Die Welt",36,"Effect of a structural 2 article point attention increase at hour 0",0.264632381106771,0.397049415118126,0.512778435514256
"Süddeutsche
Zeitung","
Die Welt",37,"Effect of a one time 2 article increase at hour 0",0.0457611194523313,0.0673178986679643,0.0866753369172792
"Süddeutsche
Zeitung","
Die Welt",37,"Effect of a structural 2 article point attention increase at hour 0",0.270937312621336,0.404427354640777,0.521518992330051
"Süddeutsche
Zeitung","
Die Welt",38,"Effect of a one time 2 article increase at hour 0",0.0476093059412377,0.0698681518038988,0.090279878999586
"Süddeutsche
Zeitung","
Die Welt",38,"Effect of a structural 2 article point attention increase at hour 0",0.277939579821756,0.412940443596789,0.532144402413334
"Süddeutsche
Zeitung","
Die Welt",39,"Effect of a one time 2 article increase at hour 0",0.0467492711744351,0.0694504275866066,0.0905219399738064
